time,submitted,remote,running,completed
4844.56362796,0,0,409,0
4849.63781095,0,0,409,0
4854.71501184,0,0,409,0
4859.78562999,0,0,409,0
4864.86195803,0,0,409,0
4869.93526196,0,0,409,0
4875.00598884,0,0,409,0
4880.07762885,0,0,409,0
4885.20367002,0,0,387,22
4890.27138281,0,0,363,24
4895.34063482,0,0,363,0
4900.41145396,0,0,363,0
4905.48159504,0,0,363,0
4910.54861689,0,0,363,0
4915.6179719,0,0,363,0
4920.68015504,0,0,363,0
4925.74545002,0,0,363,0
4930.81380701,0,0,363,0
4935.89894986,0,0,363,0
4940.96648288,0,0,363,0
4946.02838397,0,0,363,0
4951.09535885,0,0,363,0
4956.17635894,0,0,363,0
4961.24735785,0,0,363,0
4966.31563592,0,0,363,0
4971.41738796,0,0,362,1
4976.48791194,0,0,329,33
4981.55483699,0,0,329,0
4986.62220693,0,0,329,0
4991.68810081,0,0,329,0
4996.75195694,0,0,329,0
5001.81499481,0,0,329,0
5006.881423,0,0,329,0
5011.94367695,0,0,329,0
5017.01268888,0,0,329,0
5022.07769299,0,0,329,0
5027.14063096,0,0,329,0
5032.20138597,0,0,329,0
5037.26662993,0,0,329,0
5042.32983589,0,0,329,0
5047.39537692,0,0,311,18
5052.45980191,0,0,310,1
5057.52138281,0,0,310,0
5062.58252192,0,0,310,0
5067.6494379,0,0,310,0
5072.71035695,0,0,310,0
5077.79453588,0,0,310,0
5082.8679719,0,0,310,0
5087.92869782,0,0,310,0
5093.00167394,0,0,310,0
5098.08236003,0,0,310,0
5103.14251399,0,0,310,0
5108.20561981,0,0,310,0
5113.26646185,0,0,308,2
5118.32708383,0,0,305,3
5123.38943005,0,0,305,0
5128.47078204,0,0,304,1
5133.52938485,0,0,303,1
5138.60923004,0,0,302,1
5143.66963482,0,0,302,0
5148.74081898,0,0,298,4
5153.80075383,0,0,298,0
5158.87962484,0,0,298,0
5163.97912598,0,0,297,1
5169.03679705,0,0,296,1
5174.09803891,0,0,296,0
5179.17350793,0,0,294,2
5184.2412219,0,0,291,3
5189.30315495,0,0,291,0
5194.35838294,0,0,287,4
5199.41750288,0,0,283,4
5204.47787094,0,0,280,3
5209.54246998,0,0,279,1
5214.62535882,0,0,278,1
5219.68463182,0,0,278,0
5224.74638391,0,0,278,0
5229.80293894,0,0,278,0
5234.86276197,0,0,278,0
5239.94300699,0,0,278,0
5245.00118899,0,0,278,0
5250.06082201,0,0,278,0
5255.11778402,0,0,274,4
5260.17548203,0,0,271,3
5265.23522902,0,0,269,2
5270.30482197,0,0,269,0
5275.36119604,0,0,263,6
5280.42163491,0,0,261,2
5285.50362182,0,0,256,5
5290.56404901,0,0,255,1
5295.62098885,0,0,255,0
5300.67636085,0,0,254,1
5305.73097396,0,0,254,0
5310.788131,0,0,254,0
5315.84326696,0,0,254,0
5320.89765596,0,0,250,4
5325.95464087,0,0,248,2
5331.00750494,0,0,247,1
5336.05638289,0,0,245,2
5341.12080503,0,0,245,0
5346.17754483,0,0,236,9
5351.231359,0,0,234,2
5356.28639793,0,0,232,2
5361.33935785,0,0,232,0
5366.3913579,0,0,232,0
5371.44535899,0,0,232,0
5376.500422,0,0,232,0
5381.57448196,0,0,232,0
5386.62886596,0,0,232,0
5391.68094993,0,0,227,5
5396.73196697,0,0,226,1
5401.78767395,0,0,226,0
5406.85762382,0,0,224,2
5411.90942097,0,0,224,0
5416.95591688,0,0,224,0
5422.63613391,0,0,224,0
5427.71062398,0,0,224,0
5432.76363397,0,0,224,0
5437.82038593,0,0,224,0
5442.8721509,0,0,224,0
5447.94935894,0,0,224,0
5452.99918103,0,0,223,1
5458.05133986,0,0,221,2
5463.10468102,0,0,221,0
5468.173172,0,0,220,1
5473.22721291,0,0,220,0
5478.28038692,0,0,220,0
5483.33269787,0,0,220,0
5488.385566,0,0,220,0
5494.21385503,0,0,220,0
5499.26564193,0,0,220,0
5504.31738281,0,0,220,0
5509.37172699,0,0,220,0
5514.42863703,0,0,218,2
5519.48413587,0,0,218,0
5524.53502798,0,0,218,0
5529.58518004,0,0,218,0
5534.63535881,0,0,218,0
5539.68844891,0,0,218,0
5544.738976,0,0,218,0
5549.78899789,0,0,218,0
5554.84135795,0,0,218,0
5559.89294386,0,0,218,0
5564.94137788,0,0,218,0
5569.99250984,0,0,218,0
5575.04457903,0,0,218,0
5580.09362888,0,0,213,5
5585.14903188,0,0,210,3
5590.35896492,0,0,210,0
5595.41760802,0,0,204,6
5600.46861196,0,0,204,0
5605.52363396,0,0,204,0
5610.57731795,0,0,204,0
5615.62669301,0,0,204,0
5620.69639087,0,0,204,0
5625.76616883,0,0,204,0
5630.81662893,0,0,198,6
5635.90974092,0,0,196,2
5640.95662904,0,0,193,3
5646.00810695,0,0,186,7
5651.07632399,0,0,186,0
5656.12375188,0,0,174,12
5661.17366791,0,0,171,3
5666.22265291,0,0,168,3
5671.26867604,0,0,167,1
5676.31591082,0,0,163,4
5681.36255598,0,0,163,0
5686.40727782,0,0,163,0
5691.4542079,0,0,163,0
5696.49940491,0,0,163,0
5701.54513502,0,0,154,9
5706.59238791,0,0,153,1
5711.63518381,0,0,146,7
5716.67885995,0,0,144,2
5721.72407484,0,0,141,3
5726.76797795,0,0,138,3
5731.8083849,0,0,136,2
5736.85263586,0,0,129,7
5741.93262982,0,0,122,7
5746.97538304,0,0,122,0
5752.01762986,0,0,122,0
5757.057688,0,0,122,0
5762.09737992,0,0,122,0
5767.13647985,0,0,122,0
5772.17443705,0,0,121,1
5777.21135783,0,0,117,4
5782.25535893,0,0,114,3
5787.29635787,0,0,113,1
5792.35335898,0,0,108,5
5797.39563394,0,0,94,14
5802.43838501,0,0,90,4
5807.47463298,0,0,90,0
5812.51762986,0,0,90,0
5817.55873704,0,0,90,0
5822.59538102,0,0,90,0
5827.63457894,0,0,90,0
5832.67547894,0,0,90,0
5837.71235991,0,0,89,1
5842.75148392,0,0,86,0
5847.80762792,0,0,81,5
5852.8486259,0,0,81,5
5857.88364196,0,0,69,8
5862.94396281,0,0,69,8
5867.98945284,0,0,67,2
5873.02556396,0,0,67,0
5878.06047297,0,0,67,0
5883.09618783,0,0,67,0
5888.13284183,0,0,63,4
5893.16666484,0,0,63,0
5898.19966388,0,0,62,1
5903.23846102,0,0,57,5
5908.27400804,0,0,56,1
5913.31563401,0,0,55,1
5918.35126185,0,0,54,1
5923.38291097,0,0,39,15
5928.41588783,0,0,39,0
5933.44974899,0,0,39,0
5938.48182797,0,0,39,0
5943.51358485,0,0,39,0
5948.54595685,0,0,39,0
5953.57733989,0,0,38,1
5958.60801792,0,0,38,0
5963.64171982,0,0,38,0
5968.67896795,0,0,38,0
5973.71044397,0,0,35,3
5978.74263287,0,0,32,3
5983.78537583,0,0,29,3
5988.81591892,0,0,26,3
5993.84812689,0,0,26,0
5998.87501192,0,0,26,0
6003.90492702,0,0,26,0
6008.93624783,0,0,26,0
6013.96410203,0,0,26,0
6018.99338102,0,0,26,0
6024.02726293,0,0,25,1
6029.05725384,0,0,19,6
6034.08699799,0,0,18,1
6039.11770988,0,0,15,3
6044.14640403,0,0,13,2
6049.17543793,0,0,3,10
6054.20581484,0,0,3,0
6059.23186803,0,0,3,0
6064.25763583,0,0,3,0
6069.28962898,0,0,3,0
6074.31679201,0,0,3,0
6079.34238386,0,0,3,0
6084.37108493,0,0,3,0
6089.39730501,0,0,2,1
6094.42421603,0,0,1,1
6099.45367599,0,0,0,1
6104.48052597,0,0,0,0
6109.50737095,0,0,0,0
6114.53616691,0,0,0,0
6119.56173992,0,0,0,0
6124.58849883,0,0,0,0
6129.61680293,0,0,0,0
6134.6423769,0,0,0,0
