time,submitted,remote,running,completed
2754.82269502,511,0,324,0
2760.94636703,511,0,324,0
2766.04516482,511,0,324,0
2771.14377093,511,0,324,0
2776.25528693,511,0,324,0
2781.36717701,502,0,333,0
2786.528584,502,0,333,0
2791.62477088,502,0,333,0
2796.7306869,502,0,333,0
2801.82676983,502,0,333,0
2806.94201994,502,0,333,0
2812.12355685,498,0,337,0
2817.23508191,498,0,337,0
2822.37327695,498,0,337,0
2827.47682691,498,0,337,0
2832.58708096,498,0,337,0
2837.68377185,498,0,337,0
2842.79588294,498,0,337,0
2847.90713286,498,0,337,0
2853.02894282,498,0,337,0
2858.12476993,498,0,337,0
2863.23142004,498,0,337,0
2868.32077098,498,0,337,0
2873.47230697,498,0,337,0
2878.56377482,498,0,337,0
2883.68103504,498,0,337,0
2888.78683996,498,0,337,0
2893.89747286,498,0,337,0
2898.99377084,498,0,337,0
2904.10926104,498,0,337,0
2909.21629882,498,0,337,0
2914.35177088,498,0,330,0
2919.48052287,498,0,330,0
2924.57599688,498,0,330,0
2929.68567705,498,0,330,0
2934.79805899,498,0,330,0
2939.91056299,498,0,330,0
2945.04279804,498,0,330,0
2950.16041183,498,0,330,0
2955.27268505,498,0,330,0
2960.38469887,498,0,325,0
2965.51827693,486,0,337,0
2970.61377096,486,0,337,0
2975.7236619,486,0,337,0
2980.8240149,486,0,337,0
2985.939219,486,0,337,0
2991.037781,486,0,337,0
2996.16388488,486,0,337,0
3001.25976992,486,0,337,0
3006.37275004,486,0,337,0
3011.47077203,486,0,337,0
3016.58317304,486,0,337,0
3021.66977382,486,0,337,0
3026.86551905,477,0,346,0
3031.98176885,477,0,346,0
3037.09420705,477,0,346,0
3042.19076896,477,0,346,0
3047.30075884,477,0,346,0
3052.436023,477,0,346,0
3057.53180695,477,0,346,0
3062.74044204,473,0,350,0
3067.84577298,473,0,350,0
3072.98064685,473,0,350,0
3078.07676983,473,0,350,0
3083.21602488,473,0,350,0
3088.33039093,473,0,350,0
3093.47302198,473,0,350,0
3098.66868997,473,0,342,0
3103.76276898,473,0,342,0
3108.88711095,465,0,350,0
3113.98477292,465,0,350,0
3119.09525704,465,0,350,0
3124.18977404,465,0,350,0
3129.30222201,465,0,350,0
3134.39777303,465,0,350,0
3139.5052259,465,0,350,0
3144.63611102,465,0,350,0
3149.74351501,465,0,350,0
3156.39640403,465,0,350,0
3161.49577188,465,0,350,0
3166.60805297,463,0,346,0
3171.70777297,463,0,346,0
3176.81481886,463,0,346,0
3181.92616105,463,0,346,0
3187.050529,463,0,346,0
3192.16138601,463,0,346,0
3197.29531193,452,0,357,0
3202.44788694,452,0,357,0
3207.57026696,452,0,357,0
3212.67825294,452,0,357,0
3217.80557084,452,0,357,0
3222.90478182,452,0,357,0
3228.11429501,448,0,355,0
3233.24216104,448,0,355,0
3238.34824896,448,0,355,0
3243.4569509,448,0,355,0
3248.55099583,448,0,355,0
3253.74977303,448,0,355,0
3258.86014104,448,0,355,0
3263.96830297,437,0,366,0
3269.07891202,437,0,366,0
3274.17177391,437,0,366,0
3279.28398204,437,0,366,0
3284.39495993,437,0,366,0
3289.48777485,437,0,366,0
3294.61707783,437,0,366,0
3299.70777488,437,0,366,0
3304.82419205,437,0,366,0
3309.93178988,437,0,366,0
3315.027771,437,0,366,0
3320.13503194,437,0,366,0
3325.24435496,437,0,366,0
3330.34102201,437,0,366,0
3335.47471285,437,0,366,0
3340.56877398,437,0,366,0
3345.68465686,433,0,370,0
3350.83265686,433,0,370,0
3355.93876696,433,0,370,0
3361.11802983,433,0,370,0
3366.22702503,433,0,362,0
3371.44586897,433,0,362,0
3376.56410098,433,0,362,0
3381.66577291,433,0,362,0
3386.77185988,433,0,362,0
3391.88151288,433,0,362,0
3396.99505901,433,0,350,0
3402.09352398,433,0,350,0
3407.18677187,433,0,350,0
3412.29558396,433,0,350,0
3417.40102005,433,0,350,0
3422.49477291,433,0,350,0
3427.60114598,412,0,371,0
3432.73491693,412,0,371,0
3437.83077002,412,0,371,0
3442.95226192,412,0,371,0
3448.06851697,412,0,371,0
3453.16277003,412,0,371,0
3458.28241396,412,0,371,0
3463.39997888,412,0,371,0
3468.506598,412,0,371,0
3473.61343384,412,0,355,0
3478.73486996,412,0,355,0
3483.82277584,412,0,355,0
3488.93675303,394,0,373,0
3494.04590297,394,0,373,0
3499.14076805,394,0,373,0
3504.25633693,394,0,373,0
3509.37826085,394,0,373,0
3514.47102094,394,0,373,0
3519.64979982,387,0,380,0
